Aerodactyl,1,Fossil,Pokémon - Stage 1,Fighting,Rare Holo
Articuno,2,Fossil,Pokémon - Basic,Water,Rare Holo
Ditto,3,Fossil,Pokémon - Basic,Colorless,Rare Holo
Dragonite,4,Fossil,Pokémon - Stage 2,Colorless,Rare Holo
Gengar,5,Fossil,Pokémon - Stage 2,Psychic,Rare Holo
Haunter,6,Fossil,Pokémon - Stage 1,Psychic,Rare Holo
Hitmonlee,7,Fossil,Pokémon - Basic,Fighting,Rare Holo
Hypno,8,Fossil,Pokémon - Stage 1,Psychic,Rare Holo
Kabutops,9,Fossil,Pokémon - Stage 2,Fighting,Rare Holo
Lapras,10,Fossil,Pokémon - Basic,Water,Rare Holo
Magneton,11,Fossil,Pokémon - Stage 1,Lightning,Rare Holo
Moltres,12,Fossil,Pokémon - Basic,Fire,Rare Holo
Muk,13,Fossil,Pokémon - Stage 1,Grass,Rare Holo
Raichu,14,Fossil,Pokémon - Stage 1,Lightning,Rare Holo
Zapdos,15,Fossil,Pokémon - Basic,Lightning,Rare Holo
Aerodactyl,16,Fossil,Pokémon - Stage 1,Fighting,Rare
Articuno,17,Fossil,Pokémon - Basic,Water,Rare
Ditto,18,Fossil,Pokémon - Basic,Colorless,Rare
Dragonite,19,Fossil,Pokémon - Stage 2,Colorless,Rare
Gengar,20,Fossil,Pokémon - Stage 2,Psychic,Rare
Haunter,21,Fossil,Pokémon - Stage 1,Psychic,Rare
Hitmonlee,22,Fossil,Pokémon - Basic,Fighting,Rare
Hypno,23,Fossil,Pokémon - Stage 1,Psychic,Rare
Kabutops,24,Fossil,Pokémon - Stage 2,Fighting,Rare
Lapras,25,Fossil,Pokémon - Basic,Water,Rare
Magneton,26,Fossil,Pokémon - Stage 1,Lightning,Rare
Moltres,27,Fossil,Pokémon - Basic,Fire,Rare
Muk,28,Fossil,Pokémon - Stage 1,Grass,Rare
Raichu,29,Fossil,Pokémon - Stage 1,Lightning,Rare
Zapdos,30,Fossil,Pokémon - Basic,Lightning,Rare
Arbok,31,Fossil,Pokémon - Stage 1,Grass,Uncommon
Cloyster,32,Fossil,Pokémon - Stage 1,Water,Uncommon
Gastly,33,Fossil,Pokémon - Basic,Psychic,Uncommon
Golbat,34,Fossil,Pokémon - Stage 1,Grass,Uncommon
Golduck,35,Fossil,Pokémon - Stage 1,Water,Uncommon
Golem,36,Fossil,Pokémon - Stage 2,Fighting,Uncommon
Graveler,37,Fossil,Pokémon - Stage 1,Fighting,Uncommon
Kingler,38,Fossil,Pokémon - Stage 1,Water,Uncommon
Magmar,39,Fossil,Pokémon - Basic,Fire,Uncommon
Omastar,40,Fossil,Pokémon - Stage 2,Water,Uncommon
Sandslash,41,Fossil,Pokémon - Stage 1,Fighting,Uncommon
Seadra,42,Fossil,Pokémon - Stage 1,Water,Uncommon
Slowbro,43,Fossil,Pokémon - Stage 1,Psychic,Uncommon
Tentacruel,44,Fossil,Pokémon - Stage 1,Water,Uncommon
Weezing,45,Fossil,Pokémon - Stage 1,Grass,Uncommon
Ekans,46,Fossil,Pokémon - Basic,Grass,Common
Geodude,47,Fossil,Pokémon - Basic,Fighting,Common
Grimer,48,Fossil,Pokémon - Basic,Grass,Common
Horsea,49,Fossil,Pokémon - Basic,Water,Common
Kabuto,50,Fossil,Pokémon - Stage 1,Fighting,Common
Krabby,51,Fossil,Pokémon - Basic,Water,Common
Omanyte,52,Fossil,Pokémon - Stage 1,Water,Common
Psyduck,53,Fossil,Pokémon - Basic,Water,Common
Shellder,54,Fossil,Pokémon - Basic,Water,Common
Slowpoke,55,Fossil,Pokémon - Basic,Psychic,Common
Tentacool,56,Fossil,Pokémon - Basic,Water,Common
Zubat,57,Fossil,Pokémon - Basic,Grass,Common
Mr. Fuji,58,Fossil,Trainer,n/a,Uncommon
Energy Search,59,Fossil,Trainer,n/a,Common
Gambler,60,Fossil,Trainer,n/a,Common
Recycle,61,Fossil,Trainer,n/a,Common
