Banette,1,Crystal Guardians,Pokémon - Stage 1,Psychic,Rare Holo
Blastoise,2,Crystal Guardians,Pokémon - Stage 2,Fighting & Metal,Rare Holo
Camerupt,3,Crystal Guardians,Pokémon - Stage 1,Fire,Rare Holo
Charizard,4,Crystal Guardians,Pokémon - Stage 2,Lightning & Metal,Rare Holo
Dugtrio,5,Crystal Guardians,Pokémon - Stage 1,Fighting,Rare Holo
Ludicolo,6,Crystal Guardians,Pokémon - Stage 2,Fire,Rare Holo
Luvdisc,7,Crystal Guardians,Pokémon - Basic,Water,Rare Holo
Manectric,8,Crystal Guardians,Pokémon - Stage 1,Lightning,Rare Holo
Mawile,9,Crystal Guardians,Pokémon - Basic,Metal,Rare Holo
Sableye,10,Crystal Guardians,Pokémon - Basic,Darkness,Rare Holo
Swalot,11,Crystal Guardians,Pokémon - Stage 1,Grass,Rare Holo
Tauros,12,Crystal Guardians,Pokémon - Basic,Colorless,Rare Holo
Wigglytuff,13,Crystal Guardians,Pokémon - Stage 1,Colorless,Rare Holo
Blastoise,14,Crystal Guardians,Pokémon - Stage 2,Water,Rare
Cacturne,15,Crystal Guardians,Pokémon - Stage 1,Fighting,Rare
Combusken,16,Crystal Guardians,Pokémon - Stage 1,Fighting,Rare
Dusclops,17,Crystal Guardians,Pokémon - Stage 1,Psychic,Rare
Fearow,18,Crystal Guardians,Pokémon - Stage 1,Lightning,Rare
Grovyle,19,Crystal Guardians,Pokémon - Stage 1,Psychic,Rare
Grumpig,20,Crystal Guardians,Pokémon - Stage 1,Psychic,Rare
Igglybuff,21,Crystal Guardians,Pokémon - Basic,Colorless,Rare
Kingler,22,Crystal Guardians,Pokémon - Stage 1,Fire & Metal,Rare
Loudred,23,Crystal Guardians,Pokémon - Stage 1,Colorless,Rare
Marshtomp,24,Crystal Guardians,Pokémon - Stage 1,Water,Rare
Medicham,25,Crystal Guardians,Pokémon - Stage 1,Fighting,Rare
Pelipper,26,Crystal Guardians,Pokémon - Stage 1,Lightning,Rare
Swampert,27,Crystal Guardians,Pokémon - Stage 2,Fighting,Rare
Venusaur,28,Crystal Guardians,Pokémon - Stage 2,Grass,Rare
Charmeleon,29,Crystal Guardians,Pokémon - Stage 1,Fire,Uncommon
Charmeleon,30,Crystal Guardians,Pokémon - Stage 1,Lightning,Uncommon
Combusken,31,Crystal Guardians,Pokémon - Stage 1,Fire,Uncommon
Grovyle,32,Crystal Guardians,Pokémon - Stage 1,Grass,Uncommon
Gulpin,33,Crystal Guardians,Pokémon - Basic,Grass,Uncommon
Ivysaur,34,Crystal Guardians,Pokémon - Stage 1,Grass,Uncommon
Ivysaur,35,Crystal Guardians,Pokémon - Stage 1,Grass,Uncommon
Lairon,36,Crystal Guardians,Pokémon - Basic,Metal,Uncommon
Lombre,37,Crystal Guardians,Pokémon - Stage 1,Water,Uncommon
Marshtomp,38,Crystal Guardians,Pokémon - Stage 1,Fighting,Uncommon
Nuzleaf,39,Crystal Guardians,Pokémon - Stage 1,Darkness,Uncommon
Shuppet,40,Crystal Guardians,Pokémon - Basic,Psychic,Uncommon
Skitty,41,Crystal Guardians,Pokémon - Basic,Colorless,Uncommon
Wartortle,42,Crystal Guardians,Pokémon - Stage 1,Water,Uncommon
Wartortle,43,Crystal Guardians,Pokémon - Stage 1,Water,Uncommon
Aron,44,Crystal Guardians,Pokémon - Basic,Metal,Common
Bulbasaur,45,Crystal Guardians,Pokémon - Basic,Grass,Common
Bulbasaur,46,Crystal Guardians,Pokémon - Basic,Grass,Common
Cacnea,47,Crystal Guardians,Pokémon - Basic,Grass,Common
Charmander,48,Crystal Guardians,Pokémon - Basic,Fire,Common
Charmander,49,Crystal Guardians,Pokémon - Basic,Lightning,Common
Diglett,50,Crystal Guardians,Pokémon - Basic,Fighting,Common
Duskull,51,Crystal Guardians,Pokémon - Basic,Psychic,Common
Electrike,52,Crystal Guardians,Pokémon - Basic,Lightning,Common
Jigglypuff,53,Crystal Guardians,Pokémon - Basic,Colorless,Common
Krabby,54,Crystal Guardians,Pokémon - Basic,Water,Common
Lotad,55,Crystal Guardians,Pokémon - Basic,Water,Common
Meditite,56,Crystal Guardians,Pokémon - Basic,Fighting,Common
Mudkip,57,Crystal Guardians,Pokémon - Basic,Water,Common
Mudkip,58,Crystal Guardians,Pokémon - Basic,Water,Common
Numel,59,Crystal Guardians,Pokémon - Basic,Fire,Common
Seedot,60,Crystal Guardians,Pokémon - Basic,Grass,Common
Spearow,61,Crystal Guardians,Pokémon - Basic,Colorless,Common
Spoink,62,Crystal Guardians,Pokémon - Basic,Psychic,Common
Squirtle,63,Crystal Guardians,Pokémon - Basic,Water,Common
Squirtle,64,Crystal Guardians,Pokémon - Basic,Water,Common
